rollup_timestamp,database,value
2018-07-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,606.0
2018-07-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,96.0
2018-07-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,534.0
2018-07-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,232.0
2018-07-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,379.0
2018-07-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,236.0
2018-07-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,649.0
2018-07-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,113.0
2018-07-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2018-07-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,398.0
2018-07-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,95.0
2018-07-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,327.0
2018-07-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,101.0
2018-07-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,453.0
2018-07-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,151.0
2018-07-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,177.0
2018-07-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,454.0
2018-07-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,798.0
2018-07-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,116.0
2018-07-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,83.0
2018-07-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,946.0
2018-07-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,6.0
2018-07-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,28.0
2018-07-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,465.0
2018-07-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,456.0
2018-08-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,725.0
2018-08-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,34.0
2018-08-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,745.0
2018-08-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,83.0
2018-08-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,58.0
2018-08-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,904.0
2018-08-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,684.0
2018-08-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2018-08-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,74.0
2018-08-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,25.0
2018-08-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,149.0
2018-08-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,408.0
2018-08-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2018-08-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,594.0
2018-08-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,88.0
2018-08-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,49.0
2018-08-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-08-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,29.0
2018-08-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,32.0
2018-08-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,32.0
2018-08-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,39.0
2018-08-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2018-08-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,42.0
2018-08-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,44.0
2018-08-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-08-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,38.0
2018-09-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,49.0
2018-09-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,41.0
2018-09-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,69.0
2018-09-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-09-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,1.0
2018-09-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2018-09-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,71.0
2018-09-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,38.0
2018-09-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,74.0
2018-09-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2018-09-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2018-09-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,46.0
2018-09-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-09-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2018-09-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,381.0
2018-09-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,79.0
2018-09-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,59.0
2018-09-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2018-09-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,36.0
2018-09-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2018-09-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
2018-09-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2018-09-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,35.0
2018-09-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,37.0
2018-09-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,58.0
2018-09-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,111.0
2018-09-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
2018-09-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,71.0
2018-09-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,61.0
2018-09-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,15.0
2018-10-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,72.0
2018-10-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
2018-10-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2018-10-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,57.0
2018-10-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,82.0
2018-10-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,35.0
2018-10-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,61.0
2018-10-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,21.0
2018-10-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,1.0
2018-10-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,6.0
2018-10-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-10-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2018-10-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2018-10-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2018-10-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,91.0
2018-10-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2018-10-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,103.0
2018-10-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,13.0
2018-10-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,902.0
2018-10-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,81.0
2018-10-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,876.0
2018-10-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,35.0
2018-10-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,404.0
2018-10-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,558.0
2018-10-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,54.0
2018-10-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,455.0
2018-10-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,8.0
2018-10-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2018-10-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,885.0
2018-10-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,146.0
2018-10-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-11-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,255.0
2018-11-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,466.0
2018-11-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,728.0
2018-11-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,37.0
2018-11-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,83.0
2018-11-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2018-11-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,41.0
2018-11-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,23.0
2018-11-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,81.0
2018-11-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2018-11-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,27.0
2018-11-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2018-11-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,11.0
2018-11-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,59.0
2018-11-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-11-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,431.0
2018-11-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2018-11-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2018-11-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,172.0
2018-11-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,1.0
2018-11-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,655.0
2018-11-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,347.0
2018-11-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,299.0
2018-11-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,85.0
2018-11-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
2018-11-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,376.0
2018-11-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,58.0
2018-11-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2018-11-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2018-11-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,863.0
2018-12-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,717.0
2018-12-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,462.0
2018-12-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,319.0
2018-12-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,62.0
2018-12-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,193.0
2018-12-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,27.0
2018-12-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,189.0
2018-12-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,81.0
2018-12-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,244.0
2018-12-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,301.0
2018-12-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,539.0
2018-12-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-12-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2018-12-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,966.0
2018-12-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,58.0
2018-12-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2018-12-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,103.0
2018-12-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,442.0
2018-12-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,253.0
2018-12-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2018-12-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,434.0
2018-12-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,266.0
2018-12-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,734.0
2018-12-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,297.0
2018-12-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,279.0
2018-12-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,71.0
2018-12-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,31.0
2018-12-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,604.0
2018-12-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,277.0
2018-12-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,57.0
2018-12-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2019-01-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2019-01-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,423.0
2019-01-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,13.0
2019-01-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,6.0
2019-01-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,297.0
2019-01-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,84.0
2019-01-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,105.0
2019-01-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,984.0
2019-01-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,38.0
2019-01-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,62.0
2019-01-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2019-01-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,445.0
2019-01-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,6.0
2019-01-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,68.0
2019-01-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,39.0
2019-01-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,89.0
2019-01-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,62.0
2019-01-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,148.0
2019-01-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,473.0
2019-01-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,91.0
2019-01-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,627.0
2019-01-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,235.0
2019-01-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,992.0
2019-01-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,422.0
2019-01-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,213.0
2019-01-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,57.0
2019-01-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,57.0
2019-01-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,248.0
2019-01-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,871.0
2019-01-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,233.0
2019-01-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,285.0
2019-02-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,91.0
2019-02-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,155.0
2019-02-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,287.0
2019-02-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,874.0
2019-02-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,59.0
2019-02-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,94.0
2019-02-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,25.0
2019-02-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,421.0
2019-02-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,66.0
2019-02-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,66.0
2019-02-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,68.0
2019-02-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,452.0
2019-02-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,63.0
2019-02-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,64.0
2019-02-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,166.0
2019-02-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,66.0
2019-02-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,81.0
2019-02-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,62.0
2019-02-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,418.0
2019-02-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,457.0
2019-02-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,431.0
2019-02-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,229.0
2019-02-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,846.0
2019-02-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,171.0
2019-02-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,33.0
2019-02-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,277.0
2019-02-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,92.0
2019-02-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2019-03-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,3.0
2019-03-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,388.0
2019-03-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,73.0
2019-03-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,212.0
2019-03-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,242.0
2019-03-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,467.0
2019-03-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,211.0
2019-03-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,69.0
2019-03-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,67.0
2019-03-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2019-03-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,192.0
2019-03-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,142.0
2019-03-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,255.0
2019-03-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,61.0
2019-03-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2019-03-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,141.0
2019-03-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2019-03-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,62.0
2019-03-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,934.0
2019-03-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,101.0
2019-03-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,63.0
2019-03-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,65.0
2019-03-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,689.0
2019-03-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,416.0
2019-03-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,856.0
2019-03-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,765.0
2019-03-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,69.0
2019-03-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,589.0
2019-03-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,968.0
2019-03-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2019-03-31,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
2019-04-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,61.0
2019-04-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,497.0
2019-04-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,286.0
2019-04-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,7.0
2019-04-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,922.0
2019-04-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,207.0
2019-04-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,227.0
2019-04-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,667.0
2019-04-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,9.0
2019-04-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,39.0
2019-04-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,17.0
2019-04-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,165.0
2019-04-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,53.0
2019-04-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,66.0
2019-04-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,51.0
2019-04-16,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,113.0
2019-04-17,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,53.0
2019-04-18,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,54.0
2019-04-19,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,88.0
2019-04-20,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,53.0
2019-04-21,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,59.0
2019-04-22,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,52.0
2019-04-23,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,242.0
2019-04-24,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,123.0
2019-04-25,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,263.0
2019-04-26,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,72.0
2019-04-27,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,641.0
2019-04-28,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,53.0
2019-04-29,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,239.0
2019-04-30,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,983.0
2019-05-01,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,36.0
2019-05-02,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,16.0
2019-05-03,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,184.0
2019-05-04,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,56.0
2019-05-05,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2019-05-06,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,173.0
2019-05-07,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,828.0
2019-05-08,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,307.0
2019-05-09,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,979.0
2019-05-10,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,47.0
2019-05-11,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,55.0
2019-05-12,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,5.0
2019-05-13,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,219.0
2019-05-14,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,47.0
2019-05-15,f651e31b-3792-4c7a-b5f2-7695ab9c68f3,48.0
